year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2004,PRK,CHL,ALL,584752.86,0.00%
2004,PRK,COL,ALL,12983309.27,0.04%
2004,PRK,PER,ALL,1710453.37,0.00%
2004,PRK,PRY,ALL,8220108.43,0.02%
2004,PRK,SUR,ALL,1461277.68,0.00%
2004,PRK,URY,ALL,461609.65,0.00%
2004,PRK,VEN,ALL,259947,0.00%
2005,PRK,BDI,ALL,26071.46,0.00%
2005,PRK,BEN,ALL,2727503.44,0.01%
2005,PRK,BFA,ALL,155266.39,0.00%
2005,PRK,CAF,ALL,43679.17,0.00%
2005,PRK,CIV,ALL,284648.61,0.00%
2005,PRK,CMR,ALL,18444.93,0.00%
2005,PRK,COM,ALL,180153.07,0.00%
2005,PRK,CPV,ALL,91694,0.00%
2005,PRK,DZA,ALL,6035042,0.02%
2005,PRK,EGY,ALL,9354960.96,0.03%
2005,PRK,ETH,ALL,5607452,0.02%
2005,PRK,GAB,ALL,1239804.03,0.00%
2005,PRK,GHA,ALL,871937.82,0.00%
2005,PRK,GIN,ALL,436431.35,0.00%
2005,PRK,GNB,ALL,56482.71,0.00%
2005,PRK,KEN,ALL,3872108.14,0.01%
2005,PRK,MDG,ALL,44142.71,0.00%
2005,PRK,MLI,ALL,1022059.85,0.00%
2005,PRK,MOZ,ALL,505219.57,0.00%
2005,PRK,MRT,ALL,75414.95,0.00%
2005,PRK,MUS,ALL,1514710.21,0.00%
2005,PRK,MWI,ALL,50265.39,0.00%
2005,PRK,NER,ALL,149302,0.00%
2005,PRK,RWA,ALL,188291.5,0.00%
2005,PRK,SDN,ALL,324316.83,0.00%
2005,PRK,SEN,ALL,277732.86,0.00%
2005,PRK,SYC,ALL,1283672.06,0.00%
2005,PRK,TGO,ALL,881933.59,0.00%
2005,PRK,TUN,ALL,1836347.44,0.01%
2005,PRK,TZA,ALL,55445.42,0.00%
2005,PRK,UGA,ALL,3531834.47,0.01%
2005,PRK,ZAF,ALL,10328556,0.03%
2005,PRK,ZMB,ALL,311963.07,0.00%
2005,PRK,ZWE,ALL,62261.03,0.00%
2005,PRK,ARE,ALL,998678.43,0.00%
2005,PRK,AZE,ALL,691514.36,0.00%
2005,PRK,BGD,ALL,5706482.62,0.02%
2005,PRK,CHN,ALL,453596051.6,1.30%
2005,PRK,CYP,ALL,1403991.16,0.00%
2005,PRK,GEO,ALL,93812,0.00%
2005,PRK,HKG,ALL,14375300.21,0.04%
2005,PRK,IDN,ALL,8102025.24,0.02%
2005,PRK,IND,ALL,8071326.81,0.02%
2005,PRK,IRN,ALL,516713.69,0.00%
2005,PRK,JOR,ALL,211670,0.00%
2005,PRK,JPN,ALL,128286955.2,0.37%
2005,PRK,KAZ,ALL,1613799.72,0.00%
2005,PRK,KGZ,ALL,973958.18,0.00%
2005,PRK,KHM,ALL,3276940.14,0.01%
2005,PRK,LBN,ALL,7528126.96,0.02%
2005,PRK,LKA,ALL,41021,0.00%
2005,PRK,MAC,ALL,106805,0.00%
2005,PRK,MNG,ALL,32773.71,0.00%
2005,PRK,MYS,ALL,134363.35,0.00%
2005,PRK,PAK,ALL,12063239.79,0.04%
2005,PRK,QAT,ALL,21155705.79,0.06%
2005,PRK,SAU,ALL,35421929.12,0.10%
2005,PRK,SGP,ALL,6441628.63,0.02%
2005,PRK,SYR,ALL,782304.9,0.00%
2005,PRK,THA,ALL,130178155.4,0.37%
2005,PRK,TLS,ALL,4071,0.00%
2005,PRK,TUR,ALL,2773190.98,0.01%
2005,PRK,YEM,ALL,2393902.38,0.01%
2005,PRK,ALB,ALL,358094.75,0.00%
2005,PRK,AUT,ALL,722096.16,0.00%
2005,PRK,BGR,ALL,4564067.52,0.01%
2005,PRK,BIH,ALL,804538.14,0.00%
2005,PRK,BLR,ALL,2067537.45,0.01%
2005,PRK,BLX,ALL,349783.36,0.00%
2005,PRK,CHE,ALL,1318701.34,0.00%
2005,PRK,CZE,ALL,4123707.9,0.01%
2005,PRK,DEU,ALL,27811902.63,0.08%
2005,PRK,DNK,ALL,1692727.37,0.00%
2005,PRK,ESP,ALL,13740842.04,0.04%
2005,PRK,EST,ALL,263091.3,0.00%
2005,PRK,FIN,ALL,156347,0.00%
2005,PRK,FRA,ALL,29832615.19,0.09%
2005,PRK,GBR,ALL,1797558.56,0.01%
2005,PRK,GRC,ALL,883103.12,0.00%
2005,PRK,HRV,ALL,462519.27,0.00%
2005,PRK,HUN,ALL,270000,0.00%
2005,PRK,IRL,ALL,9211811.07,0.03%
2005,PRK,ITA,ALL,683738.34,0.00%
2005,PRK,LTU,ALL,33283.84,0.00%
2005,PRK,MDA,ALL,34050.04,0.00%
2005,PRK,MKD,ALL,664131.04,0.00%
2005,PRK,NLD,ALL,3579322.19,0.01%
2005,PRK,POL,ALL,29448810.2,0.09%
2005,PRK,PRT,ALL,36223,0.00%
2005,PRK,ROU,ALL,2354233.45,0.01%
2005,PRK,RUS,ALL,6810603.72,0.02%
2005,PRK,SRB,ALL,1533131.58,0.00%
2005,PRK,SVK,ALL,355983.19,0.00%
2005,PRK,SVN,ALL,4051881.78,0.01%
2005,PRK,SWE,ALL,212713,0.00%
2005,PRK,UKR,ALL,2071364.67,0.01%
2005,PRK,ATG,ALL,1311463.26,0.00%
2005,PRK,BRB,ALL,1127107.52,0.00%
2005,PRK,CAN,ALL,20427.42,0.00%
2005,PRK,CRI,ALL,2205486.27,0.01%
2005,PRK,CUB,ALL,2912519.04,0.01%
2005,PRK,DMA,ALL,3939,0.00%
2005,PRK,DOM,ALL,55647836.39,0.16%
2005,PRK,GRD,ALL,65306.77,0.00%
2005,PRK,GTM,ALL,8319501.57,0.02%
2005,PRK,HND,ALL,6001420.51,0.02%
2005,PRK,JAM,ALL,1713583.36,0.00%
2005,PRK,KNA,ALL,23827.15,0.00%
2005,PRK,MEX,ALL,66982862.5,0.19%
2005,PRK,NIC,ALL,5670137.44,0.02%
2005,PRK,SLV,ALL,6382091.31,0.02%
2005,PRK,TTO,ALL,3365161.99,0.01%
2005,PRK,USA,ALL,3289,0.00%
2005,PRK,VCT,ALL,77670.63,0.00%
2005,PRK,AUS,ALL,9741221.81,0.03%
2005,PRK,FJI,ALL,140692.24,0.00%
2005,PRK,NCL,ALL,799499.69,0.00%
2005,PRK,PYF,ALL,100704.78,0.00%
2005,PRK,WLF,ALL,91260.47,0.00%
2005,PRK,WSM,ALL,55125.49,0.00%
2005,PRK,BOL,ALL,306855.47,0.00%
2005,PRK,BRA,ALL,69942990.69,0.20%
2005,PRK,CHL,ALL,185223.2,0.00%
2005,PRK,COL,ALL,2585593.78,0.01%
2005,PRK,ECU,ALL,85662,0.00%
2005,PRK,GUY,ALL,39881.23,0.00%
2005,PRK,PER,ALL,2317372.06,0.01%
2005,PRK,PRY,ALL,10334996.77,0.03%
2005,PRK,SUR,ALL,2834902.42,0.01%
2005,PRK,URY,ALL,315790.04,0.00%
2005,PRK,VEN,ALL,5534778.07,0.02%
2006,PRK,BDI,ALL,73678.48,0.00%
2006,PRK,BEN,ALL,274064.4,0.00%
2006,PRK,CIV,ALL,4596,0.00%
2006,PRK,COM,ALL,392405.46,0.00%
2006,PRK,CPV,ALL,50745,0.00%
2006,PRK,DZA,ALL,3242522,0.01%
2006,PRK,EGY,ALL,2126108.25,0.01%
2006,PRK,ETH,ALL,3866334.47,0.01%
2006,PRK,GAB,ALL,1741588.63,0.01%
2006,PRK,GHA,ALL,407612,0.00%
2006,PRK,GIN,ALL,69315.15,0.00%
2006,PRK,KEN,ALL,932998.26,0.00%
2006,PRK,MDG,ALL,147581.51,0.00%
2006,PRK,MLI,ALL,90144.04,0.00%
2006,PRK,MOZ,ALL,123628.88,0.00%
2006,PRK,MRT,ALL,121368.96,0.00%
2006,PRK,MUS,ALL,653661.18,0.00%
2006,PRK,MWI,ALL,1026857.3,0.00%
2006,PRK,NER,ALL,762580.98,0.00%
2006,PRK,NGA,ALL,62705293.69,0.18%
2006,PRK,RWA,ALL,660193.16,0.00%
2006,PRK,SDN,ALL,1598992.54,0.00%
2006,PRK,SEN,ALL,240083.06,0.00%
2006,PRK,SYC,ALL,1618936.5,0.00%
2006,PRK,TUN,ALL,4448119.61,0.01%
2006,PRK,TZA,ALL,9160,0.00%
2006,PRK,UGA,ALL,1573181.95,0.00%
2006,PRK,ZAF,ALL,1329255,0.00%
2006,PRK,ZMB,ALL,96360.36,0.00%
2006,PRK,ZWE,ALL,288573.92,0.00%
2006,PRK,AZE,ALL,145323,0.00%
2006,PRK,BGD,ALL,3349957.32,0.01%
2006,PRK,BHR,ALL,42432.26,0.00%
2006,PRK,BRN,ALL,71471.03,0.00%
2006,PRK,BTN,ALL,14780,0.00%
2006,PRK,CHN,ALL,400140046.2,1.20%
2006,PRK,CYP,ALL,96917.97,0.00%
2006,PRK,GEO,ALL,344853,0.00%
2006,PRK,HKG,ALL,9999455.16,0.03%
2006,PRK,IDN,ALL,538080.65,0.00%
2006,PRK,IND,ALL,471521874.8,1.40%
2006,PRK,JOR,ALL,261181,0.00%
2006,PRK,JPN,ALL,75216461.03,0.22%
2006,PRK,KAZ,ALL,1110141.91,0.00%
2006,PRK,KGZ,ALL,50126.37,0.00%
2006,PRK,KHM,ALL,4171444.7,0.01%
2006,PRK,LBN,ALL,5528157.61,0.02%
2006,PRK,LKA,ALL,445953.9,0.00%
2006,PRK,MNG,ALL,58756.72,0.00%
2006,PRK,MYS,ALL,422800.98,0.00%
2006,PRK,PAK,ALL,13283373.97,0.04%
2006,PRK,QAT,ALL,6683566.89,0.02%
2006,PRK,SAU,ALL,28690256.81,0.08%
2006,PRK,SGP,ALL,6180241.32,0.02%
2006,PRK,SYR,ALL,336086.16,0.00%
2006,PRK,THA,ALL,144342884.1,0.42%
2006,PRK,TUR,ALL,2710870.54,0.01%
2006,PRK,YEM,ALL,3750102.48,0.01%
2006,PRK,ALB,ALL,138588.19,0.00%
2006,PRK,AUT,ALL,1090083.55,0.00%
2006,PRK,BGR,ALL,3229551.73,0.01%
2006,PRK,BIH,ALL,540307.25,0.00%
2006,PRK,BLR,ALL,1895446.17,0.01%
2006,PRK,BLX,ALL,565393.41,0.00%
2006,PRK,CHE,ALL,794386.21,0.00%
2006,PRK,CZE,ALL,3374038.07,0.01%
2006,PRK,DEU,ALL,16887897.29,0.05%
2006,PRK,DNK,ALL,2780309.75,0.01%
2006,PRK,ESP,ALL,11403758.01,0.03%
2006,PRK,EST,ALL,378392.37,0.00%
2006,PRK,FIN,ALL,430664.99,0.00%
2006,PRK,FRA,ALL,7324873.34,0.02%
2006,PRK,GBR,ALL,1586295.66,0.00%
2006,PRK,GRC,ALL,79747725.93,0.23%
2006,PRK,HRV,ALL,819883.76,0.00%
2006,PRK,HUN,ALL,163000,0.00%
2006,PRK,IRL,ALL,336239.83,0.00%
2006,PRK,ITA,ALL,1496690.11,0.00%
2006,PRK,LTU,ALL,17308.3,0.00%
2006,PRK,MDA,ALL,40244.51,0.00%
2006,PRK,MKD,ALL,1281116.37,0.00%
2006,PRK,MNE,ALL,88741,0.00%
2006,PRK,NLD,ALL,32581126.92,0.09%
2006,PRK,POL,ALL,13361977.84,0.04%
2006,PRK,PRT,ALL,56286,0.00%
2006,PRK,ROU,ALL,1290128.16,0.00%
2006,PRK,RUS,ALL,19739891.94,0.06%
2006,PRK,SRB,ALL,1383521.37,0.00%
2006,PRK,SVK,ALL,1115070.06,0.00%
2006,PRK,SVN,ALL,3954178.23,0.01%
2006,PRK,SWE,ALL,1018995.75,0.00%
2006,PRK,UKR,ALL,1867136.53,0.01%
2006,PRK,ATG,ALL,266832.89,0.00%
2006,PRK,BLZ,ALL,18174,0.00%
2006,PRK,BRB,ALL,1479066.27,0.00%
2006,PRK,CAN,ALL,43075.53,0.00%
2006,PRK,CRI,ALL,2783199.94,0.01%
2006,PRK,CUB,ALL,2567237.46,0.01%
2006,PRK,DMA,ALL,9068.25,0.00%
2006,PRK,DOM,ALL,46645272.42,0.13%
2006,PRK,GRD,ALL,270710.5,0.00%
2006,PRK,GRL,ALL,5424,0.00%
2006,PRK,GTM,ALL,2263014.72,0.01%
2006,PRK,HND,ALL,5888417.37,0.02%
2006,PRK,JAM,ALL,2241814.95,0.01%
2006,PRK,KNA,ALL,44143.27,0.00%
2006,PRK,LCA,ALL,72754.22,0.00%
2006,PRK,MEX,ALL,51306977.74,0.15%
2006,PRK,MSR,ALL,21303.85,0.00%
2006,PRK,NIC,ALL,2336087.49,0.01%
2006,PRK,SLV,ALL,5413322.48,0.02%
2006,PRK,TTO,ALL,1747495.74,0.01%
2006,PRK,VCT,ALL,111885.26,0.00%
2006,PRK,AUS,ALL,11006197.08,0.03%
2006,PRK,FJI,ALL,18518.06,0.00%
2006,PRK,NCL,ALL,291117.28,0.00%
2006,PRK,PYF,ALL,52353.26,0.00%
2006,PRK,VUT,ALL,64217.23,0.00%
2006,PRK,WLF,ALL,275519.29,0.00%
2006,PRK,WSM,ALL,88429.71,0.00%
2006,PRK,BOL,ALL,329068.48,0.00%
2006,PRK,BRA,ALL,88670244.92,0.26%
2006,PRK,CHL,ALL,318488.08,0.00%
2006,PRK,COL,ALL,8356257.72,0.02%
2006,PRK,ECU,ALL,263945.45,0.00%
2006,PRK,PER,ALL,1274616.71,0.00%
2006,PRK,PRY,ALL,22210323.96,0.06%
2006,PRK,SUR,ALL,2863814.24,0.01%
2006,PRK,URY,ALL,418117.04,0.00%
2007,PRK,BDI,ALL,29575.35,0.00%
2007,PRK,BEN,ALL,5041918.94,0.02%
2007,PRK,BFA,ALL,6567818.34,0.02%
2007,PRK,CAF,ALL,27753.88,0.00%
2007,PRK,CIV,ALL,117403.74,0.00%
2007,PRK,CMR,ALL,22941,0.00%
2007,PRK,COG,ALL,14033,0.00%
2007,PRK,COM,ALL,160625,0.00%
2007,PRK,CPV,ALL,38236,0.00%
2007,PRK,DZA,ALL,19500454,0.06%
2007,PRK,EGY,ALL,284054.23,0.00%
2007,PRK,ETH,ALL,10118091.97,0.03%
2007,PRK,GAB,ALL,2945181.72,0.01%
2007,PRK,GHA,ALL,198766.88,0.00%
2007,PRK,GIN,ALL,276107.32,0.00%
2007,PRK,KEN,ALL,609561.79,0.00%
2007,PRK,MDG,ALL,450577.75,0.00%
2007,PRK,MLI,ALL,374180.8,0.00%
2007,PRK,MOZ,ALL,179023.25,0.00%
2007,PRK,MRT,ALL,248437.44,0.00%
2007,PRK,MUS,ALL,1992440.75,0.01%
2007,PRK,MWI,ALL,118326.68,0.00%
2007,PRK,NER,ALL,6175482.18,0.02%
2007,PRK,NGA,ALL,52511015.22,0.15%
2007,PRK,RWA,ALL,98242.08,0.00%
2007,PRK,SDN,ALL,17799.39,0.00%
2007,PRK,SEN,ALL,384920.45,0.00%
2007,PRK,SYC,ALL,3680901.85,0.01%
2007,PRK,TGO,ALL,11053.83,0.00%
2007,PRK,TUN,ALL,1021788.16,0.00%
2007,PRK,TZA,ALL,1342540.12,0.00%
2007,PRK,UGA,ALL,965245.9,0.00%
2007,PRK,ZAF,ALL,2994757,0.01%
2007,PRK,ZMB,ALL,113126.5,0.00%
2007,PRK,ZWE,ALL,256677.62,0.00%
2007,PRK,ARE,ALL,47033.21,0.00%
2007,PRK,ARM,ALL,48930,0.00%
2007,PRK,BGD,ALL,1283115.53,0.00%
2007,PRK,BTN,ALL,1155,0.00%
2007,PRK,CHN,ALL,521201927.9,1.50%
2007,PRK,CYP,ALL,151144.42,0.00%
2007,PRK,GEO,ALL,456269,0.00%
2007,PRK,HKG,ALL,17835615.72,0.05%
2007,PRK,IDN,ALL,2623803.21,0.01%
2007,PRK,IND,ALL,157320734.3,0.45%
2007,PRK,ISR,ALL,20000,0.00%
2007,PRK,KAZ,ALL,904771.56,0.00%
2007,PRK,KGZ,ALL,48531.14,0.00%
2007,PRK,KHM,ALL,185098.29,0.00%
2007,PRK,LBN,ALL,4516884.68,0.01%
2007,PRK,LKA,ALL,368081.41,0.00%
2007,PRK,MNG,ALL,116193.2,0.00%
2007,PRK,MYS,ALL,796280.59,0.00%
2007,PRK,PAK,ALL,18100472.48,0.05%
2007,PRK,PSE,ALL,6258950.73,0.02%
2007,PRK,QAT,ALL,5194057.56,0.02%
2007,PRK,SAU,ALL,30524208.58,0.09%
2007,PRK,SGP,ALL,904713.89,0.00%
2007,PRK,SYR,ALL,44946347.11,0.13%
2007,PRK,THA,ALL,33273124.36,0.10%
2007,PRK,TUR,ALL,1502181.31,0.00%
2007,PRK,YEM,ALL,1573280.24,0.00%
2007,PRK,ALB,ALL,191219,0.00%
2007,PRK,AUT,ALL,1766102.86,0.01%
2007,PRK,BGR,ALL,11121720.84,0.03%
2007,PRK,BIH,ALL,812562.53,0.00%
2007,PRK,BLR,ALL,2309934.64,0.01%
2007,PRK,BLX,ALL,1039893.39,0.00%
2007,PRK,CHE,ALL,428599.7,0.00%
2007,PRK,CZE,ALL,4759836.55,0.01%
2007,PRK,DEU,ALL,15069253.72,0.04%
2007,PRK,DNK,ALL,1344332.65,0.00%
2007,PRK,ESP,ALL,5366637.05,0.02%
2007,PRK,EST,ALL,629656.53,0.00%
2007,PRK,FIN,ALL,2125677.92,0.01%
2007,PRK,FRA,ALL,12406792.32,0.04%
2007,PRK,GBR,ALL,4605692.92,0.01%
2007,PRK,GRC,ALL,445836.68,0.00%
2007,PRK,HRV,ALL,386247.51,0.00%
2007,PRK,IRL,ALL,3243801.66,0.01%
2007,PRK,ITA,ALL,670144.32,0.00%
2007,PRK,LTU,ALL,101011.93,0.00%
2007,PRK,MDA,ALL,289495.55,0.00%
2007,PRK,MKD,ALL,1586454.64,0.00%
2007,PRK,MNE,ALL,470693,0.00%
2007,PRK,NLD,ALL,38639630.02,0.11%
2007,PRK,POL,ALL,13978581.51,0.04%
2007,PRK,PRT,ALL,215343.22,0.00%
2007,PRK,ROU,ALL,45155.63,0.00%
2007,PRK,RUS,ALL,33374379.93,0.10%
2007,PRK,SRB,ALL,1892246.03,0.01%
2007,PRK,SVK,ALL,1160331.24,0.00%
2007,PRK,SVN,ALL,7448834.28,0.02%
2007,PRK,SWE,ALL,19291,0.00%
2007,PRK,UKR,ALL,6020531.47,0.02%
2007,PRK,ATG,ALL,72865.87,0.00%
2007,PRK,BLZ,ALL,85393,0.00%
2007,PRK,BRB,ALL,594110.93,0.00%
2007,PRK,CAN,ALL,50541.67,0.00%
2007,PRK,CRI,ALL,1017308.57,0.00%
2007,PRK,DMA,ALL,2668.07,0.00%
2007,PRK,DOM,ALL,59163434.17,0.17%
2007,PRK,GRL,ALL,14372,0.00%
2007,PRK,GTM,ALL,111576.2,0.00%
2007,PRK,HND,ALL,4269311.28,0.01%
2007,PRK,JAM,ALL,3059414.69,0.01%
2007,PRK,KNA,ALL,132137.28,0.00%
2007,PRK,LCA,ALL,2221,0.00%
2007,PRK,MEX,ALL,36717514.66,0.11%
2007,PRK,MSR,ALL,27796,0.00%
2007,PRK,NIC,ALL,4911761.49,0.01%
2007,PRK,SLV,ALL,5634120.61,0.02%
2007,PRK,TTO,ALL,4229286.51,0.01%
2007,PRK,VCT,ALL,78461.31,0.00%
2007,PRK,AUS,ALL,6235238.29,0.02%
2007,PRK,COK,ALL,79818,0.00%
2007,PRK,FJI,ALL,271310.55,0.00%
2007,PRK,NCL,ALL,333868.67,0.00%
2007,PRK,PYF,ALL,87598.62,0.00%
2007,PRK,WSM,ALL,16308,0.00%
2007,PRK,BOL,ALL,560584.95,0.00%
2007,PRK,BRA,ALL,82750344.38,0.24%
2007,PRK,CHL,ALL,150719.71,0.00%
2007,PRK,COL,ALL,8296268.17,0.02%
2007,PRK,ECU,ALL,71236.48,0.00%
2007,PRK,GUY,ALL,31277.39,0.00%
2007,PRK,PER,ALL,1786487.81,0.01%
2007,PRK,PRY,ALL,21426339.27,0.06%
2007,PRK,SUR,ALL,4528893.8,0.01%
2007,PRK,URY,ALL,615072.91,0.00%
2007,PRK,VEN,ALL,211563768.5,0.61%
2008,PRK,BDI,ALL,65784.24,0.00%
2008,PRK,BEN,ALL,545734.62,0.00%
2008,PRK,BFA,ALL,2400152.42,0.01%
2008,PRK,CAF,ALL,109649.96,0.00%
2008,PRK,CIV,ALL,3478826.04,0.01%
2008,PRK,CMR,ALL,260854.89,0.00%
2008,PRK,COG,ALL,266156.33,0.00%
2008,PRK,COM,ALL,248219.5,0.00%
2008,PRK,CPV,ALL,28247,0.00%
2008,PRK,DZA,ALL,24745809,0.07%
2008,PRK,EGY,ALL,32676798.52,0.09%
2008,PRK,ETH,ALL,8199696.73,0.02%
2008,PRK,GAB,ALL,3555158.03,0.01%
2008,PRK,GHA,ALL,4553382.04,0.01%
2008,PRK,GIN,ALL,91342.6,0.00%
2008,PRK,KEN,ALL,653419.79,0.00%
2008,PRK,MDG,ALL,170693.39,0.00%
2008,PRK,MLI,ALL,395949.36,0.00%
2008,PRK,MOZ,ALL,2962231.96,0.01%
2008,PRK,MRT,ALL,289750.26,0.00%
2008,PRK,MUS,ALL,1566448.8,0.00%
2008,PRK,MWI,ALL,35780,0.00%
2008,PRK,NER,ALL,11802783.61,0.03%
2008,PRK,NGA,ALL,1594035.85,0.00%
2008,PRK,RWA,ALL,99070.6,0.00%
2008,PRK,SEN,ALL,611372.58,0.00%
2008,PRK,SYC,ALL,2848919.79,0.01%
2008,PRK,TGO,ALL,661323.22,0.00%
2008,PRK,TUN,ALL,6698027.14,0.02%
2008,PRK,TZA,ALL,239625.71,0.00%
2008,PRK,UGA,ALL,939715.89,0.00%
2008,PRK,ZAF,ALL,3383021,0.01%
2008,PRK,ZWE,ALL,43378.75,0.00%
2008,PRK,AFG,ALL,2971037.11,0.01%
2008,PRK,ARE,ALL,25369731.61,0.07%
2008,PRK,ARM,ALL,46222,0.00%
2008,PRK,AZE,ALL,14568.32,0.00%
2008,PRK,CHN,ALL,680214974.2,2.00%
2008,PRK,CYP,ALL,35895,0.00%
2008,PRK,GEO,ALL,1710621,0.00%
2008,PRK,HKG,ALL,24424722.14,0.07%
2008,PRK,IDN,ALL,7705533.98,0.02%
2008,PRK,IND,ALL,91171016.14,0.26%
2008,PRK,ISR,ALL,9000,0.00%
2008,PRK,KAZ,ALL,631495.88,0.00%
2008,PRK,KHM,ALL,764428.56,0.00%
2008,PRK,KWT,ALL,10162537,0.03%
2008,PRK,LBN,ALL,7513786.33,0.02%
2008,PRK,LKA,ALL,119241,0.00%
2008,PRK,MAC,ALL,7406,0.00%
2008,PRK,MYS,ALL,1527807.95,0.00%
2008,PRK,PAK,ALL,12367486.74,0.04%
2008,PRK,PSE,ALL,33268,0.00%
2008,PRK,QAT,ALL,68719932.68,0.20%
2008,PRK,SAU,ALL,19758176.41,0.06%
2008,PRK,SGP,ALL,267239.66,0.00%
2008,PRK,SYR,ALL,2507831.84,0.01%
2008,PRK,THA,ALL,26141317.54,0.08%
2008,PRK,TUR,ALL,48331068.94,0.14%
2008,PRK,YEM,ALL,1397140.78,0.00%
2008,PRK,ALB,ALL,1114025.39,0.00%
2008,PRK,AUT,ALL,348179.17,0.00%
2008,PRK,BGR,ALL,13699935.83,0.04%
2008,PRK,BIH,ALL,332624.14,0.00%
2008,PRK,BLR,ALL,3011361.11,0.01%
2008,PRK,BLX,ALL,5074301.92,0.02%
2008,PRK,CHE,ALL,197250,0.00%
2008,PRK,CZE,ALL,8035461.96,0.02%
2008,PRK,DEU,ALL,21474234.05,0.06%
2008,PRK,DNK,ALL,400723.61,0.00%
2008,PRK,ESP,ALL,5445197.07,0.02%
2008,PRK,EST,ALL,844344.54,0.00%
2008,PRK,FIN,ALL,976996.89,0.00%
2008,PRK,FRA,ALL,6197308.43,0.02%
2008,PRK,GBR,ALL,5644119.32,0.02%
2008,PRK,GRC,ALL,90882058.01,0.26%
2008,PRK,HRV,ALL,637398.27,0.00%
2008,PRK,HUN,ALL,33000,0.00%
2008,PRK,IRL,ALL,2271513.48,0.01%
2008,PRK,ITA,ALL,3464264.71,0.01%
2008,PRK,LTU,ALL,66147.24,0.00%
2008,PRK,MDA,ALL,850490.81,0.00%
2008,PRK,MKD,ALL,1893333.84,0.01%
2008,PRK,MNE,ALL,643786.92,0.00%
2008,PRK,NLD,ALL,18379018.74,0.05%
2008,PRK,POL,ALL,92858781.89,0.27%
2008,PRK,ROU,ALL,153402.74,0.00%
2008,PRK,RUS,ALL,13733347.77,0.04%
2008,PRK,SRB,ALL,12289368.88,0.04%
2008,PRK,SVK,ALL,7959650.09,0.02%
2008,PRK,SVN,ALL,5730334.48,0.02%
2008,PRK,SWE,ALL,19551,0.00%
2008,PRK,UKR,ALL,8214875.5,0.02%
2008,PRK,BLZ,ALL,12874,0.00%
2008,PRK,BRB,ALL,306069.31,0.00%
2008,PRK,CAN,ALL,52817.56,0.00%
2008,PRK,CRI,ALL,6704309.95,0.02%
2008,PRK,DOM,ALL,58152439.7,0.17%
2008,PRK,GTM,ALL,116500,0.00%
2008,PRK,JAM,ALL,2075214.44,0.01%
2008,PRK,KNA,ALL,184798.64,0.00%
2008,PRK,LCA,ALL,1636,0.00%
2008,PRK,MEX,ALL,19032569.31,0.06%
2008,PRK,NIC,ALL,5682117.44,0.02%
2008,PRK,SLV,ALL,2319289.28,0.01%
2008,PRK,TTO,ALL,8285045.25,0.02%
2008,PRK,VCT,ALL,5316.08,0.00%
2008,PRK,AUS,ALL,5590410.49,0.02%
2008,PRK,FJI,ALL,1395208.51,0.00%
2008,PRK,NCL,ALL,398846.55,0.00%
2008,PRK,PYF,ALL,22721.6,0.00%
2008,PRK,TON,ALL,26823,0.00%
2008,PRK,WSM,ALL,118304.35,0.00%
2008,PRK,BOL,ALL,957768.09,0.00%
2008,PRK,BRA,ALL,171031134.3,0.49%
2008,PRK,CHL,ALL,289059.36,0.00%
2008,PRK,COL,ALL,15369515.99,0.04%
2008,PRK,ECU,ALL,1374824.96,0.00%
2008,PRK,GUY,ALL,686538.66,0.00%
2008,PRK,PER,ALL,19250262.48,0.06%
2008,PRK,PRY,ALL,34275715.38,0.10%
2008,PRK,SUR,ALL,7615177.92,0.02%
2008,PRK,URY,ALL,1620367.03,0.00%
2008,PRK,VEN,ALL,204705338,0.59%
2009,PRK,BDI,ALL,150245.21,0.00%
2009,PRK,BEN,ALL,4310699.22,0.01%
2009,PRK,BFA,ALL,47321.06,0.00%
2009,PRK,CAF,ALL,25223.45,0.00%
2009,PRK,CIV,ALL,790123.27,0.00%
2009,PRK,CMR,ALL,11480,0.00%
2009,PRK,COG,ALL,231147.73,0.00%
2009,PRK,COM,ALL,242849.56,0.00%
2009,PRK,DZA,ALL,9896731,0.03%
2009,PRK,EGY,ALL,28006161.28,0.08%
2009,PRK,ETH,ALL,6539840.59,0.02%
2009,PRK,GAB,ALL,1434884.94,0.00%
2009,PRK,GHA,ALL,2154360.33,0.01%
2009,PRK,KEN,ALL,1204644.18,0.00%
2009,PRK,MDG,ALL,25173.4,0.00%
2009,PRK,MOZ,ALL,770775.52,0.00%
2009,PRK,MRT,ALL,599283.21,0.00%
2009,PRK,MUS,ALL,326780.43,0.00%
2009,PRK,MWI,ALL,107270.91,0.00%
2009,PRK,NER,ALL,16697799.42,0.05%
2009,PRK,RWA,ALL,601342.67,0.00%
2009,PRK,SDN,ALL,677739.82,0.00%
2009,PRK,SEN,ALL,1221325.93,0.00%
2009,PRK,STP,ALL,21947.78,0.00%
2009,PRK,TGO,ALL,174915.26,0.00%
2009,PRK,TUN,ALL,1264022.85,0.00%
2009,PRK,TZA,ALL,117661.32,0.00%
2009,PRK,UGA,ALL,859887.25,0.00%
2009,PRK,ZAF,ALL,1385754.17,0.00%
2009,PRK,ZMB,ALL,89485.25,0.00%
2009,PRK,ZWE,ALL,125840.58,0.00%
2009,PRK,ARM,ALL,66476.82,0.00%
